Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/04/2022 13:16,308,,316,,0,92.1,,34,,0
03/04/2022 13:31,260,,266,,0,91.8,,35,,0
03/04/2022 13:46,238,,246,,0,91.6,,35,,0
03/04/2022 14:01,212,,220,,0,91.6,,35,,0
03/04/2022 14:16,179,,184,,0,91.2,,36,,0
03/04/2022 14:31,159,,163,,0,91.0,,37,,0
03/04/2022 14:46,142,,145,,0,90.7,,38,,0
03/04/2022 15:01,165,,171,,0,90.1,,39,,0
03/04/2022 15:16,203,,214,,0,90.0,,40,,0
03/04/2022 15:31,242,,257,,0,90.0,,40,,0
03/04/2022 15:46,244,,262,,0,90.1,,40,,0
03/04/2022 16:01,294,,322,,0,89.8,,38,,0
03/04/2022 16:16,321,,363,,0,89.4,,37,,0
03/04/2022 16:31,404,,466,,0,89.4,,37,,0
03/04/2022 16:46,369,,423,,0,89.2,,38,,0
03/04/2022 17:01,390,,449,,0,88.9,,39,,0
03/04/2022 17:16,461,,536,,0,88.3,,40,,0
03/04/2022 17:31,540,,635,,0,88.2,,40,,0
03/04/2022 17:46,418,,481,,0,87.8,,41,,0
03/04/2022 18:01,303,,342,,0,87.6,,41,,0
03/04/2022 18:16,381,,443,,0,87.4,,40,,0
03/04/2022 18:31,389,,453,,0,87.1,,41,,0
03/04/2022 18:46,440,,512,,0,87.1,,41,,0
03/04/2022 19:01,475,,555,,0,86.9,,42,,0
03/04/2022 19:16,464,,535,,0,86.7,,42,,0
03/04/2022 19:31,432,,490,,0,86.5,,42,,0
03/04/2022 19:46,412,,464,,0,86.4,,43,,0
03/04/2022 20:01,375,,418,,0,86.2,,44,,0
03/04/2022 20:16,348,,386,,0,86.0,,44,,0
03/04/2022 20:31,326,,361,,0,85.8,,45,,0
03/04/2022 20:46,300,,328,,0,85.6,,45,,0
03/04/2022 21:01,282,,308,,0,85.5,,45,,0
03/04/2022 21:16,275,,298,,0,85.3,,45,,0
03/04/2022 21:31,282,,308,,0,85.1,,46,,0
03/04/2022 21:46,296,,326,,0,84.9,,46,,0
03/04/2022 22:01,332,,370,,0,84.7,,46,,0
03/04/2022 22:16,351,,394,,0,84.6,,47,,0
03/04/2022 22:31,343,,383,,0,84.4,,47,,0
03/04/2022 22:46,336,,374,,0,84.2,,47,,0
03/04/2022 23:01,335,,371,,0,84.0,,48,,0
03/04/2022 23:16,329,,360,,0,83.7,,48,,0
03/04/2022 23:31,315,,342,,0,83.5,,48,,0
03/04/2022 23:46,300,,326,,0,83.5,,49,,0
03/05/2022 00:01,286,,311,,0,83.3,,49,,0
03/05/2022 00:16,309,,325,,0,83.1,,50,,0
03/05/2022 00:31,294,,311,,0,82.9,,51,,0
03/05/2022 00:46,288,,304,,0,82.4,,52,,8
03/05/2022 01:01,381,,399,,0,82.0,,53,,0
03/05/2022 01:16,396,,414,,0,82.2,,54,,0
03/05/2022 01:31,417,,436,,0,82.2,,54,,0
03/05/2022 01:46,494,,531,,0,82.2,,54,,0
03/05/2022 02:01,502,,551,,0,82.4,,53,,0
03/05/2022 02:16,463,,507,,0,82.4,,53,,0
03/05/2022 02:31,383,,421,,0,82.6,,51,,0
