Serial Number,Timestamp (UTC),Longitude,Latitude,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10 (ug/m3),PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status
81432039072,10/29/2021 08:40,-78.938232,36.001427,0,1,1,1,4,5,5,5,5,0.47,0.0,18.3,85,0.0
81432039074,10/29/2021 08:42,-78.93817,36.0036,1,1,1,1,4,5,5,5,5,0.46,0.0,18.6,85,0.0
81432039053,10/29/2021 08:50,-78.93799635,36.00350901,0,0,0,0,3,4,4,4,4,0.42,0.0,18.4,85,0.0
81432039050,10/29/2021 08:51,-78.93806341,36.00346491,0,0,0,0,2,2,2,2,2,0.43,0.0,25.7,37,0.0
81432039072,10/29/2021 08:55,-78.938232,36.001427,0,1,1,1,4,5,5,5,5,0.46,0.0,18.2,86,0.0
81432039074,10/29/2021 08:57,-78.93817,36.0036,0,1,1,1,4,4,4,4,4,0.46,0.0,18.2,86,0.0
81432039053,10/29/2021 09:05,-78.93799635,36.00350901,0,0,0,0,3,3,3,3,3,0.41,0.0,18.4,86,0.0
81432039050,10/29/2021 09:06,-78.93806341,36.00346491,0,0,0,0,2,2,2,2,2,0.43,0.0,25.6,37,0.0
81432039072,10/29/2021 09:10,-78.938232,36.001427,0,0,0,0,3,4,4,4,4,0.46,0.0,18.3,86,0.0
81432039074,10/29/2021 09:12,-78.93817,36.0036,0,0,0,0,3,4,4,4,4,0.47,0.0,18.2,86,0.0
81432039053,10/29/2021 09:20,-78.93799635,36.00350901,0,0,0,0,3,3,3,3,3,0.41,0.0,18.6,85,0.0
81432039050,10/29/2021 09:21,-78.93806341,36.00346491,0,0,0,0,1,2,2,2,2,0.44,0.0,25.6,37,0.0
81432039072,10/29/2021 09:25,-78.938232,36.001427,0,0,0,0,3,3,3,3,3,0.48,0.0,18.5,86,0.0
81432039074,10/29/2021 09:27,-78.93817,36.0036,0,0,0,0,3,3,3,3,3,0.48,0.0,18.4,86,0.0
81432039053,10/29/2021 09:35,-78.93799635,36.00350901,0,0,0,0,2,2,2,2,2,0.41,0.0,18.7,85,0.0
81432039050,10/29/2021 09:36,-78.93806341,36.00346491,0,0,0,0,1,2,2,2,2,0.43,0.0,25.6,37,0.0
81432039072,10/29/2021 09:40,-78.938232,36.001427,0,0,0,0,2,3,3,3,3,0.48,0.0,18.6,85,0.0
81432039074,10/29/2021 09:42,-78.93817,36.0036,0,0,0,0,3,3,3,3,3,0.5,0.0,18.5,86,0.0
81432039053,10/29/2021 09:50,-78.93799635,36.00350901,0,0,0,0,2,2,2,2,2,0.41,0.0,18.8,85,0.0
81432039050,10/29/2021 09:51,-78.93806341,36.00346491,0,0,0,0,1,1,2,2,2,0.43,0.0,25.6,37,0.0
81432039072,10/29/2021 09:55,-78.938232,36.001427,0,0,0,0,3,3,3,3,3,0.5,0.0,18.7,85,0.0
81432039074,10/29/2021 09:57,-78.93817,36.0036,0,0,0,0,3,3,3,3,3,0.49,0.0,18.7,85,0.0
81432039053,10/29/2021 10:05,-78.93799635,36.00350901,0,0,0,0,2,3,3,3,3,0.42,0.0,18.8,84,0.0
81432039050,10/29/2021 10:06,-78.93806341,36.00346491,0,0,0,0,1,1,1,1,1,0.44,0.0,25.6,37,0.0
81432039072,10/29/2021 10:10,-78.938232,36.001427,0,0,0,0,3,3,3,3,3,0.5,0.0,18.7,84,0.0
81432039074,10/29/2021 10:12,-78.93817,36.0036,0,0,0,0,3,4,4,4,4,0.5,0.0,18.7,84,0.0
81432039053,10/29/2021 10:20,-78.93799635,36.00350901,0,1,1,1,4,4,5,5,5,0.43,0.0,18.7,85,0.0
81432039050,10/29/2021 10:21,-78.93806341,36.00346491,0,0,0,0,1,2,2,2,2,0.44,0.0,25.5,37,0.0
81432039072,10/29/2021 10:25,-78.938232,36.001427,1,1,1,1,6,6,6,6,6,0.5,0.0,18.6,85,0.0
81432039074,10/29/2021 10:27,-78.93817,36.0036,1,1,1,1,6,7,7,7,7,0.49,0.0,18.5,86,0.0
