Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432131012,India,IITK13_Vrindavan Yojna,03/01/2022 23:15,80.955885,26.780629,False,69,73,,73,73,,664,778,782,782,782,0.54,0.0,24.2,46,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/01/2022 23:30,80.955885,26.780629,False,66,69,,69,69,,631,739,743,743,743,0.54,0.0,23.9,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/01/2022 23:45,80.955885,26.780629,False,64,67,,67,67,,611,716,719,720,720,0.54,0.0,23.9,48,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 00:00,80.955885,26.780629,False,66,69,,69,69,,633,742,745,746,746,0.55,0.0,23.8,48,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 00:15,80.955885,26.780629,False,71,74,,74,74,,677,794,798,798,798,0.55,0.0,23.8,48,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 00:30,80.955885,26.780629,False,76,79,,80,80,,727,852,856,857,857,0.55,0.0,23.6,48,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 00:45,80.955885,26.780629,False,84,88,,88,88,,807,945,950,950,950,0.54,0.0,23.5,48,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 01:00,80.955885,26.780629,False,118,124,,124,124,,1138,1334,1340,1341,1341,0.55,0.0,23.5,48,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 01:15,80.955885,26.780629,False,90,95,,95,95,,864,1012,1017,1018,1018,0.54,0.0,23.8,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 01:30,80.955885,26.780629,False,82,86,,86,86,,779,913,917,918,918,0.55,0.0,24.3,46,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 01:45,80.955885,26.780629,False,81,85,,85,85,,771,903,908,908,908,0.55,0.0,25.0,45,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 02:00,80.955885,26.780629,False,81,86,,88,88,,768,904,910,911,911,0.58,0.0,24.4,46,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 02:15,80.955885,26.780629,False,68,72,,72,72,,654,766,770,770,771,0.55,0.0,24.3,45,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 02:30,80.955885,26.780629,False,72,76,,76,76,,687,804,808,809,809,0.55,0.0,24.8,44,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 02:45,80.955885,26.780629,False,72,76,,76,76,,685,803,807,807,807,0.55,0.0,25.5,42,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 03:00,80.955885,26.780629,False,68,71,,71,71,,640,750,753,753,754,0.55,0.0,26.0,41,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 03:15,80.955885,26.780629,False,60,63,,63,63,,560,656,659,659,659,0.56,0.0,26.5,40,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 03:30,80.955885,26.780629,False,53,56,,56,56,,497,583,586,586,586,0.56,0.0,27.1,38,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 03:45,80.955885,26.780629,False,55,58,,58,58,,508,596,599,599,599,0.57,0.0,28.3,36,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 04:00,80.955885,26.780629,False,52,55,,55,55,,479,562,565,565,565,0.56,0.0,28.4,35,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 04:15,80.955885,26.780629,False,52,55,,55,55,,482,565,567,567,568,0.56,0.0,28.9,35,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 04:37,80.955885,26.780629,False,48,50,,50,51,,438,513,516,516,516,0.56,0.0,29.9,33,1.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 04:52,80.955885,26.780629,False,46,48,,48,48,,416,487,490,490,490,0.56,0.0,30.1,33,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 05:07,80.955885,26.780629,False,45,47,,47,47,,405,475,477,477,477,0.56,0.0,30.5,33,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 05:22,80.955885,26.780629,False,45,48,,48,48,,410,480,483,483,483,0.55,0.0,30.7,32,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 05:37,80.955885,26.780629,False,46,48,,48,48,,415,486,489,489,489,0.55,0.0,31.6,31,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 05:52,80.955885,26.780629,False,48,50,,50,50,,429,503,506,506,506,0.54,0.0,31.6,30,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 06:07,80.955885,26.780629,False,40,42,,42,42,,359,420,422,422,422,0.54,0.0,31.6,29,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 06:22,80.955885,26.780629,False,33,35,,35,35,,300,351,353,353,353,0.55,0.0,32.0,28,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 06:37,80.955885,26.780629,False,32,33,,33,33,,284,333,335,335,335,0.55,0.0,32.4,28,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 06:52,80.955885,26.780629,False,34,36,,36,36,,305,357,359,359,359,0.54,0.0,32.7,27,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 07:07,80.955885,26.780629,False,30,31,,31,31,,268,313,315,315,315,0.54,0.0,32.4,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 07:22,80.955885,26.780629,False,30,31,,31,31,,264,309,311,311,311,0.54,0.0,32.6,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 07:37,80.955885,26.780629,False,30,32,,32,32,,269,315,316,316,316,0.55,0.0,32.5,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 07:52,80.955885,26.780629,False,33,35,,35,35,,295,345,347,347,347,0.54,0.0,33.1,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 08:07,80.955885,26.780629,False,35,37,,37,37,,313,366,368,368,368,0.54,0.0,33.8,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 08:22,80.955885,26.780629,False,33,35,,35,35,,291,341,342,342,343,0.54,0.0,33.7,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 08:37,80.955885,26.780629,False,34,36,,36,36,,305,357,359,359,359,0.53,0.0,33.4,27,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 08:52,80.955885,26.780629,False,32,34,,34,34,,284,333,334,334,335,0.54,0.0,33.4,27,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 09:07,80.955885,26.780629,False,30,31,,31,31,,262,307,308,308,308,0.54,0.0,33.7,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 09:22,80.955885,26.780629,False,31,32,,32,32,,271,318,319,320,320,0.54,0.0,33.9,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 09:37,80.955885,26.780629,False,28,29,,29,29,,243,285,286,286,286,0.54,0.0,33.9,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 09:52,80.955885,26.780629,False,27,28,,28,28,,235,276,277,277,277,0.54,0.0,33.7,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 10:07,80.955885,26.780629,False,26,27,,27,27,,228,267,268,268,268,0.53,0.0,33.4,26,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 10:22,80.955885,26.780629,False,26,27,,27,27,,227,266,267,267,267,0.54,0.0,33.0,27,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 10:37,80.955885,26.780629,False,26,27,,27,27,,231,271,272,272,272,0.53,0.0,32.4,28,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 10:52,80.955885,26.780629,False,30,31,,31,31,,266,311,313,313,313,0.53,0.0,31.9,31,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 11:07,80.955885,26.780629,False,31,32,,32,32,,275,322,324,324,324,0.54,0.0,31.7,32,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 11:22,80.955885,26.780629,False,30,32,,32,32,,272,318,320,320,320,0.54,0.0,31.4,32,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 11:37,80.955885,26.780629,False,30,31,,31,31,,269,315,317,317,317,0.53,0.0,31.0,33,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 11:52,80.955885,26.780629,False,30,32,,32,32,,276,324,325,325,326,0.53,0.0,30.6,33,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 12:07,80.955885,26.780629,False,30,32,,32,32,,276,324,325,325,325,0.54,0.0,30.5,33,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 12:22,80.955885,26.780629,False,32,33,,33,33,,287,336,338,338,338,0.54,0.0,30.1,34,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 12:37,80.955885,26.780629,False,33,35,,35,35,,302,354,356,356,356,0.53,0.0,29.8,34,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 12:52,80.955885,26.780629,False,43,45,,45,45,,392,459,461,461,461,0.54,0.0,29.6,35,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 13:07,80.955885,26.780629,False,40,41,,41,41,,362,424,426,426,426,0.54,0.0,29.4,35,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 13:22,80.955885,26.780629,False,42,44,,44,44,,382,447,449,449,449,0.54,0.0,29.5,35,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 13:37,80.955885,26.780629,False,51,54,,54,54,,470,550,553,553,553,0.54,0.0,28.7,37,0.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 13:52,80.955885,26.780629,False,53,56,,56,56,,486,570,572,573,573,0.55,0.0,29.3,37,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 14:07,80.955885,26.780629,False,56,59,,59,59,,511,599,602,602,602,0.55,0.0,30.0,36,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 14:22,80.955885,26.780629,False,59,62,,62,62,,541,633,636,637,637,0.55,0.0,30.0,37,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 14:37,80.955885,26.780629,False,60,63,,63,63,,547,641,644,644,644,0.55,0.0,29.8,38,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 14:52,80.955885,26.780629,False,62,65,,65,65,,563,660,663,663,663,0.55,0.0,29.5,39,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 15:07,80.955885,26.780629,False,61,64,,64,64,,563,659,662,663,663,0.54,0.0,29.3,39,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 15:22,80.955885,26.780629,False,64,67,,67,67,,583,683,686,686,687,0.54,0.0,29.1,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 15:37,80.955885,26.780629,False,63,67,,67,67,,583,683,686,686,686,0.54,0.0,28.9,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 15:52,80.955885,26.780629,False,57,60,,60,60,,529,620,623,623,623,0.54,0.0,28.7,41,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 16:07,80.955885,26.780629,False,57,60,,60,60,,526,617,620,620,620,0.55,0.0,28.6,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 16:22,80.955885,26.780629,False,58,61,,61,61,,535,627,630,630,630,0.54,0.0,28.5,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 16:37,80.955885,26.780629,False,58,60,,60,60,,532,623,627,627,627,0.54,0.0,28.3,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 16:52,80.955885,26.780629,False,57,59,,59,59,,523,613,616,616,616,0.54,0.0,28.1,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 17:07,80.955885,26.780629,False,55,58,,58,58,,514,602,605,605,605,0.54,0.0,28.0,40,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 17:22,80.955885,26.780629,False,56,59,,59,59,,518,607,609,610,610,0.54,0.0,27.8,41,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 17:37,80.955885,26.780629,False,52,54,,54,54,,481,564,566,566,567,0.54,0.0,27.6,41,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 17:52,80.955885,26.780629,False,52,55,,55,55,,483,566,569,569,569,0.54,0.0,27.6,41,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 18:07,80.955885,26.780629,False,55,58,,58,58,,512,600,603,603,603,0.54,0.0,27.6,41,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 18:22,80.955885,26.780629,False,64,67,,67,67,,596,698,701,702,702,0.54,0.0,27.3,42,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 18:37,80.955885,26.780629,False,84,88,,88,88,,782,917,921,921,922,0.55,0.0,27.0,43,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 18:52,80.955885,26.780629,False,55,58,,58,58,,517,606,609,609,609,0.54,0.0,26.9,43,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 19:07,80.955885,26.780629,False,51,53,,53,53,,476,557,560,560,560,0.54,0.0,26.8,43,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 19:22,80.955885,26.780629,False,54,57,,57,57,,507,594,597,597,597,0.54,0.0,26.6,44,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 19:37,80.955885,26.780629,False,52,55,,55,55,,488,572,574,574,575,0.54,0.0,26.4,45,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 19:52,80.955885,26.780629,False,50,53,,53,53,,472,553,556,556,556,0.54,0.0,26.2,45,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 20:07,80.955885,26.780629,False,51,53,,53,53,,479,561,564,564,564,0.54,0.0,26.1,45,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 20:22,80.955885,26.780629,False,51,53,,53,53,,476,558,561,561,561,0.55,0.0,25.9,46,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 20:37,80.955885,26.780629,False,70,73,,73,74,,660,773,777,777,777,0.55,0.0,25.9,46,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 20:52,80.955885,26.780629,False,67,70,,71,71,,634,742,746,746,746,0.55,0.0,25.8,46,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 21:07,80.955885,26.780629,False,61,64,,64,64,,577,676,679,680,680,0.55,0.0,25.6,46,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 21:22,80.955885,26.780629,False,65,68,,68,68,,616,722,726,726,726,0.54,0.0,25.5,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 21:37,80.955885,26.780629,False,59,62,,62,62,,561,657,660,660,660,0.54,0.0,25.3,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 21:52,80.955885,26.780629,False,59,62,,62,62,,558,654,657,658,658,0.54,0.0,25.2,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 22:07,80.955885,26.780629,False,58,61,,61,61,,552,646,649,650,650,0.54,0.0,25.1,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 22:22,80.955885,26.780629,False,59,62,,62,62,,561,657,660,661,661,0.53,0.0,25.0,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 22:37,80.955885,26.780629,False,57,59,,59,59,,539,632,635,635,635,0.54,0.0,24.9,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 22:52,80.955885,26.780629,False,55,58,,58,58,,526,617,620,620,620,0.54,0.0,24.9,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 23:07,80.955885,26.780629,False,56,58,,58,58,,529,619,622,622,623,0.54,0.0,24.8,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 23:22,80.955885,26.780629,False,55,58,,58,58,,522,611,614,614,615,0.54,0.0,24.7,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 23:37,80.955885,26.780629,False,56,59,,59,59,,532,623,626,627,627,0.54,0.0,24.6,47,4.0,15.0
81432131012,India,IITK13_Vrindavan Yojna,03/02/2022 23:52,80.955885,26.780629,False,63,66,,66,66,,601,705,708,708,708,0.54,0.0,24.5,48,4.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 00:04,80.7653765,26.9043353,False,55,58,,58,58,,580,680,684,684,684,0.54,0.0,16.9,66,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 00:19,80.7653765,26.9043353,False,56,59,,59,59,,586,688,691,691,691,0.54,0.0,16.8,66,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 00:34,80.7653765,26.9043353,False,57,60,,60,60,,598,702,705,706,706,0.54,0.0,16.7,67,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 00:49,80.7653765,26.9043353,False,57,60,,60,60,,599,703,707,707,707,0.54,0.0,16.7,66,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 01:04,80.7653765,26.9043353,False,57,60,,60,60,,596,700,703,703,704,0.54,0.0,16.7,66,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 01:19,80.7653765,26.9043353,False,57,60,,60,60,,600,704,708,708,708,0.54,0.0,17.0,66,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 01:34,80.7653765,26.9043353,False,64,67,,67,67,,659,773,777,777,777,0.54,0.0,17.8,63,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 01:49,80.7653765,26.9043353,False,71,74,,75,75,,730,857,861,861,862,0.54,0.0,18.7,61,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 02:04,80.7653765,26.9043353,False,69,73,,73,73,,707,830,834,834,835,0.53,0.0,19.3,60,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 02:19,80.7653765,26.9043353,False,70,73,,73,73,,709,833,837,837,837,0.53,0.0,20.1,59,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 02:34,80.7653765,26.9043353,False,76,80,,80,80,,763,895,900,900,900,0.53,0.0,21.0,58,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 02:49,80.7653765,26.9043353,False,78,82,,82,82,,776,910,915,915,915,0.53,0.0,22.0,56,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 03:04,80.7653765,26.9043353,False,76,80,,80,80,,753,884,889,889,889,0.53,0.0,23.3,54,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 03:19,80.7653765,26.9043353,False,75,79,,79,79,,734,862,866,867,867,0.53,0.0,24.9,50,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 03:34,80.7653765,26.9043353,False,76,79,,79,79,,727,853,858,858,858,0.53,0.0,26.4,48,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 03:49,80.7653765,26.9043353,False,74,78,,78,78,,703,825,829,830,830,0.52,0.0,27.9,45,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 04:04,80.7653765,26.9043353,False,64,68,,68,68,,604,709,713,713,713,0.52,0.0,29.3,42,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 04:19,80.7653765,26.9043353,False,55,58,,58,58,,510,599,602,602,602,0.52,0.0,30.7,39,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 04:34,80.7653765,26.9043353,False,49,51,,51,51,,451,530,533,533,533,0.52,0.0,31.6,37,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 04:49,80.7653765,26.9043353,False,43,45,,45,45,,392,460,463,463,463,0.52,0.0,32.4,35,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 05:04,80.7653765,26.9043353,False,35,37,,37,37,,323,379,381,381,381,0.51,16.0,33.0,33,16.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 05:19,80.7653765,26.9043353,False,33,34,,34,34,,298,349,351,351,351,0.52,0.0,33.3,31,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 05:34,80.7653765,26.9043353,False,32,34,,34,34,,292,343,345,345,345,0.51,0.0,33.5,30,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 05:49,80.7653765,26.9043353,False,34,36,,36,36,,311,365,367,367,367,0.51,0.0,33.6,31,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 06:04,80.7653765,26.9043353,False,30,31,,31,31,,271,318,319,320,320,0.52,0.0,33.5,31,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 06:19,80.7653765,26.9043353,False,26,28,,28,28,,239,280,282,282,282,0.51,0.0,33.7,30,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 06:34,80.7653765,26.9043353,False,24,25,,25,25,,216,254,255,255,255,0.51,0.0,34.3,28,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 06:49,80.7653765,26.9043353,False,23,25,,25,25,,211,247,249,249,249,0.51,0.0,34.6,28,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 07:04,80.7653765,26.9043353,False,22,23,,23,23,,196,230,231,231,231,0.51,0.0,34.7,27,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 07:19,80.7653765,26.9043353,False,20,21,,21,21,,180,212,213,213,213,0.52,0.0,34.6,26,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 07:34,80.7653765,26.9043353,False,20,21,,21,21,,179,210,211,211,211,0.51,0.0,35.1,26,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 07:49,80.7653765,26.9043353,False,19,20,,20,20,,174,204,205,205,205,0.5,0.0,35.3,26,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 08:04,80.7653765,26.9043353,False,20,21,,21,21,,180,211,212,212,212,0.51,0.0,35.4,25,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 08:19,80.7653765,26.9043353,False,19,20,,20,20,,174,204,205,205,205,0.51,0.0,35.1,25,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 08:34,80.7653765,26.9043353,False,18,19,,19,19,,166,195,196,196,196,0.51,0.0,34.7,25,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 08:49,80.7653765,26.9043353,False,18,19,,19,19,,163,191,192,192,192,0.51,0.0,34.0,25,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 09:04,80.7653765,26.9043353,False,18,19,,19,19,,160,188,189,189,189,0.51,0.0,33.7,25,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 09:19,80.7653765,26.9043353,False,19,19,,19,19,,169,198,199,199,199,0.51,0.0,33.4,26,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 09:34,80.7653765,26.9043353,False,19,20,,20,20,,171,201,202,202,202,0.51,0.0,33.0,27,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 09:49,80.7653765,26.9043353,False,18,19,,19,19,,166,194,195,196,196,0.51,0.0,32.5,26,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 10:04,80.7653765,26.9043353,False,18,19,,19,19,,164,192,193,193,193,0.52,0.0,32.1,27,8.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 10:19,80.7653765,26.9043353,False,18,19,,19,19,,168,197,198,198,198,0.51,0.0,31.8,27,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 10:34,80.7653765,26.9043353,False,18,19,,19,19,,170,199,201,201,201,0.52,0.0,31.4,28,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 10:49,80.7653765,26.9043353,False,18,19,,19,19,,170,200,201,201,201,0.51,0.0,30.9,28,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 11:04,80.7653765,26.9043353,False,19,20,,20,20,,180,211,212,212,212,0.52,0.0,30.3,30,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 11:19,80.7653765,26.9043353,False,18,19,,19,19,,173,203,204,204,204,0.51,0.0,29.8,31,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 11:34,80.7653765,26.9043353,False,18,19,,19,19,,167,197,198,198,198,0.52,0.0,29.2,32,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 11:49,80.7653765,26.9043353,False,18,19,,19,19,,170,199,200,200,201,0.51,0.0,28.7,33,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 12:04,80.7653765,26.9043353,False,19,20,,20,20,,181,212,213,213,213,0.52,0.0,28.1,35,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 12:19,80.7653765,26.9043353,False,19,20,,20,20,,179,210,211,211,211,0.52,0.0,27.2,39,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 12:34,80.7653765,26.9043353,False,20,21,,21,21,,188,221,222,222,222,0.52,0.0,26.2,42,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 12:49,80.7653765,26.9043353,False,23,24,,24,24,,221,259,260,260,260,0.54,0.0,25.4,46,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 13:04,80.7653765,26.9043353,False,27,28,,28,28,,263,309,311,311,311,0.55,0.0,24.7,48,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 13:19,80.7653765,26.9043353,False,29,30,,30,30,,282,331,333,333,333,0.55,0.0,24.2,50,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 13:34,80.7653765,26.9043353,False,33,35,,35,35,,329,386,388,389,389,0.55,0.0,23.7,52,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 13:49,80.7653765,26.9043353,False,33,34,,34,34,,323,379,381,381,381,0.56,0.0,23.2,54,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 14:04,80.7653765,26.9043353,False,32,34,,34,34,,319,375,377,377,377,0.54,0.0,22.9,55,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 14:19,80.7653765,26.9043353,False,32,34,,34,34,,317,372,374,374,374,0.54,0.0,22.6,56,0.0,15.0
81432131013,India,IITK06_Kakori,03/01/2022 14:34,80.7653765,26.9043353,False,33,35,,35,35,,333,391,393,393,393,0.54,0.0,22.3,57,0.0,15.0
