Serial Number,Timestamp,Longitude,Latitude,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Factor,PM4.0,PM10,Applied PM10 Custom Calibration Factor,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,Temperature,Relative Humidity,Device Status
,UTC,,,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,Celsius,%,
81432039050,12/31/2021 00:21,-78.93806341,36.00346491,4,4,,4,4,,32,38,38,38,38,0.53,0,25.7,36,0
81432039053,12/31/2021 00:21,-78.93799635,36.00350901,7,8,,8,8,,59,68,69,69,69,0.48,0,20.2,84,0
81432039053,12/31/2021 00:06,-78.93799635,36.00350901,7,8,,8,8,,60,69,70,70,70,0.47,0,20.2,84,0
81432039050,12/31/2021 00:06,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.54,0,25.8,36,0
81432039050,12/30/2021 23:51,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.52,0,25.8,36,0
81432039053,12/30/2021 23:51,-78.93799635,36.00350901,7,8,,8,8,,60,69,69,69,70,0.47,0,20.2,84,0
81432039053,12/30/2021 23:36,-78.93799635,36.00350901,7,7,,7,7,,54,63,63,63,63,0.47,0,20.2,84,0
81432039050,12/30/2021 23:36,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.53,0,25.5,36,8
81432039053,12/30/2021 23:21,-78.93799635,36.00350901,6,7,,7,7,,51,59,60,60,60,0.48,0,20.2,84,0
81432039050,12/30/2021 23:21,-78.93806341,36.00346491,3,4,,4,4,,26,31,31,31,31,0.52,0,25.5,36,0
81432039053,12/30/2021 23:06,-78.93799635,36.00350901,6,6,,6,6,,49,57,57,57,57,0.47,0,20.2,84,0
81432039050,12/30/2021 23:06,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.51,0,25.6,36,0
81432039050,12/30/2021 22:51,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.52,0,25.8,36,0
81432039053,12/30/2021 22:51,-78.93799635,36.00350901,6,6,,6,6,,49,57,57,57,57,0.48,0,20.2,84,0
81432039050,12/30/2021 22:36,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.51,0,25.8,36,0
81432039053,12/30/2021 22:36,-78.93799635,36.00350901,6,6,,6,6,,47,55,55,55,55,0.47,0,20.2,84,0
81432039050,12/30/2021 22:21,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.5,0,25.6,36,0
81432039053,12/30/2021 22:21,-78.93799635,36.00350901,6,6,,6,6,,45,53,53,53,53,0.47,0,20.2,83,0
81432039053,12/30/2021 22:06,-78.93799635,36.00350901,6,6,,6,6,,45,52,53,53,53,0.46,0,20.3,83,0
81432039050,12/30/2021 22:06,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.51,0,25.5,36,0
81432039050,12/30/2021 21:51,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.51,0,25.6,36,0
81432039053,12/30/2021 21:51,-78.93799635,36.00350901,5,6,,6,6,,42,49,49,49,49,0.47,0,20.3,82,0
81432039050,12/30/2021 21:36,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.5,0,25.7,36,0
81432039053,12/30/2021 21:36,-78.93799635,36.00350901,5,5,,5,5,,38,44,44,44,44,0.47,0,20.5,82,0
81432039053,12/30/2021 21:21,-78.93799635,36.00350901,4,4,,4,4,,34,39,39,39,39,0.46,0,20.8,80,0
81432039050,12/30/2021 21:21,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.51,0,25.8,36,0
81432039053,12/30/2021 21:06,-78.93799635,36.00350901,4,4,,4,4,,28,33,33,33,33,0.46,0,21.1,78,0
81432039050,12/30/2021 21:06,-78.93806341,36.00346491,2,3,,3,3,,19,22,22,22,22,0.52,0,25.7,36,0
81432039053,12/30/2021 20:51,-78.93799635,36.00350901,3,4,,4,4,,27,32,32,32,32,0.46,0,21.4,76,0
81432039050,12/30/2021 20:51,-78.93806341,36.00346491,2,2,,2,2,,18,21,21,21,21,0.53,0,25.6,36,0
81432039053,12/30/2021 20:36,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.46,0,21.9,74,0
81432039050,12/30/2021 20:36,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.52,0,25.6,37,0
81432039053,12/30/2021 20:21,-78.93799635,36.00350901,3,3,,3,3,,23,27,27,27,27,0.47,0,22.0,73,0
81432039050,12/30/2021 20:21,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.55,0,25.6,37,0
81432039050,12/30/2021 20:06,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.52,0,25.6,37,0
81432039053,12/30/2021 20:06,-78.93799635,36.00350901,3,3,,3,3,,23,26,26,26,26,0.46,0,22.0,73,0
81432039053,12/30/2021 19:51,-78.93799635,36.00350901,3,3,,3,3,,22,26,26,26,26,0.47,0,21.9,73,0
81432039050,12/30/2021 19:51,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.51,0,25.6,37,0
81432039050,12/30/2021 19:36,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.53,0,25.7,36,0
81432039053,12/30/2021 19:36,-78.93799635,36.00350901,3,3,,3,3,,21,24,24,24,24,0.46,0,22.2,72,0
81432039050,12/30/2021 19:21,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.53,0,25.8,36,0
81432039053,12/30/2021 19:21,-78.93799635,36.00350901,2,3,,3,3,,19,22,22,22,22,0.46,0,22.5,70,0
81432039053,12/30/2021 19:06,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.47,0,22.7,70,0
81432039050,12/30/2021 19:06,-78.93806341,36.00346491,2,2,,2,2,,13,16,16,16,16,0.52,0,25.7,36,0
81432039053,12/30/2021 18:51,-78.93799635,36.00350901,2,2,,2,2,,17,19,19,19,19,0.44,0,22.7,69,0
81432039050,12/30/2021 18:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.5,0,25.7,36,0
81432039053,12/30/2021 18:36,-78.93799635,36.00350901,2,2,,2,2,,15,18,18,18,18,0.45,0,22.8,69,0
81432039050,12/30/2021 18:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.5,0,25.6,37,0
81432039050,12/30/2021 18:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.5,0,25.5,37,0
81432039053,12/30/2021 18:21,-78.93799635,36.00350901,2,2,,2,2,,15,17,17,17,17,0.45,0,22.7,69,0
81432039053,12/30/2021 18:06,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.45,0,22.7,68,0
81432039050,12/30/2021 18:06,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.49,0,25.5,37,0
81432039053,12/30/2021 17:51,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.45,0,22.8,68,0
81432039050,12/30/2021 17:51,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.51,0,25.6,36,0
81432039050,12/30/2021 17:36,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.51,0,25.6,36,0
81432039053,12/30/2021 17:36,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.45,0,23.1,67,0
81432039053,12/30/2021 17:21,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.46,0,23.4,67,0
81432039050,12/30/2021 17:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.52,0,25.6,36,0
81432039053,12/30/2021 17:06,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.45,0,23.2,68,0
81432039050,12/30/2021 17:06,-78.93806341,36.00346491,1,2,,2,2,,12,13,14,14,14,0.51,0,25.6,37,0
81432039053,12/30/2021 16:51,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.44,0,22.7,70,0
81432039050,12/30/2021 16:51,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.49,0,25.5,37,0
81432039053,12/30/2021 16:36,-78.93799635,36.00350901,2,2,,2,2,,13,15,16,16,16,0.46,0,22.6,70,0
81432039050,12/30/2021 16:36,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.5,0,25.5,37,0
81432039050,12/30/2021 16:21,-78.93806341,36.00346491,1,2,,2,2,,12,13,13,13,13,0.52,0,25.5,37,4
81432039053,12/30/2021 16:21,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.46,0,22.4,71,0
81432039053,12/30/2021 16:06,-78.93799635,36.00350901,2,2,,2,2,,15,17,17,17,17,0.46,0,22.2,72,0
81432039050,12/30/2021 16:06,-78.93806341,36.00346491,1,2,,2,2,,12,14,14,14,14,0.48,0,25.6,36,0
81432039053,12/30/2021 15:51,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.46,0,22.2,72,0
81432039050,12/30/2021 15:51,-78.93806341,36.00346491,1,2,,2,2,,12,14,14,14,14,0.5,0,25.9,36,0
81432039053,12/30/2021 15:36,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.45,0,22.2,73,0
81432039050,12/30/2021 15:36,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.51,0,26.4,35,0
81432039050,12/30/2021 15:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.51,0,25.6,36,0
81432039053,12/30/2021 15:21,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.44,0,22.1,74,0
81432039053,12/30/2021 15:06,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.45,0,21.9,75,0
81432039050,12/30/2021 15:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.51,0,25.6,36,0
81432039050,12/30/2021 14:51,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.52,0,25.5,37,0
81432039053,12/30/2021 14:51,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.45,0,21.8,76,0
81432039050,12/30/2021 14:36,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.53,0,25.5,36,0
81432039053,12/30/2021 14:36,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.45,0,21.5,77,0
81432039053,12/30/2021 14:21,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.43,0,21.2,78,0
81432039050,12/30/2021 14:21,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.51,0,25.8,36,0
81432039053,12/30/2021 14:06,-78.93799635,36.00350901,2,3,,3,3,,20,23,23,23,23,0.44,0,20.9,79,0
81432039050,12/30/2021 14:06,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.51,0,25.4,37,0
81432039050,12/30/2021 13:51,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.53,0,25.5,36,0
81432039053,12/30/2021 13:51,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.45,0,20.5,81,0
81432039050,12/30/2021 13:36,-78.93806341,36.00346491,3,3,,3,3,,23,26,27,27,27,0.52,0,25.8,36,0
81432039053,12/30/2021 13:36,-78.93799635,36.00350901,4,4,,4,4,,31,36,36,36,36,0.44,0,20.5,81,0
81432039053,12/30/2021 13:21,-78.93799635,36.00350901,4,5,,5,5,,34,40,40,40,40,0.45,0,20.5,83,0
81432039050,12/30/2021 13:21,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.51,0,25.6,36,0
81432039050,12/30/2021 13:06,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.51,0,25.6,36,0
81432039053,12/30/2021 13:06,-78.93799635,36.00350901,5,5,,5,5,,37,43,43,43,43,0.44,0,20.5,83,0
81432039053,12/30/2021 12:51,-78.93799635,36.00350901,5,5,,5,5,,41,48,48,48,48,0.46,0,20.4,84,0
81432039050,12/30/2021 12:51,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.52,0,25.4,37,0
81432039050,12/30/2021 12:36,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.5,0,25.3,37,0
81432039053,12/30/2021 12:36,-78.93799635,36.00350901,5,5,,5,5,,41,48,48,48,48,0.44,0,20.2,85,0
81432039050,12/30/2021 12:21,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.51,0,25.2,37,0
81432039053,12/30/2021 12:21,-78.93799635,36.00350901,5,6,,6,6,,42,49,50,50,50,0.46,0,20.2,85,0
81432039050,12/30/2021 12:06,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.52,0,25.3,37,0
81432039053,12/30/2021 12:06,-78.93799635,36.00350901,6,6,,6,6,,45,53,53,53,53,0.44,0,20.3,84,0
81432039053,12/30/2021 11:51,-78.93799635,36.00350901,6,6,,6,6,,47,54,55,55,55,0.45,0,20.5,84,0
81432039050,12/30/2021 11:51,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.53,0,25.6,36,0
81432039050,12/30/2021 11:36,-78.93806341,36.00346491,4,4,,4,4,,31,36,37,37,37,0.52,0,26.1,36,0
81432039053,12/30/2021 11:36,-78.93799635,36.00350901,6,6,,6,6,,49,57,57,57,57,0.45,0,20.6,85,0
81432039053,12/30/2021 11:21,-78.93799635,36.00350901,6,7,,7,7,,52,60,61,61,61,0.46,0,20.5,85,0
81432039050,12/30/2021 11:21,-78.93806341,36.00346491,4,4,,4,4,,31,36,37,37,37,0.5,0,26.3,36,0
81432039053,12/30/2021 11:06,-78.93799635,36.00350901,7,7,,7,7,,53,62,62,62,62,0.45,0,20.4,86,0
81432039050,12/30/2021 11:06,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.52,0,26.0,36,0
81432039053,12/30/2021 10:51,-78.93799635,36.00350901,7,7,,7,7,,55,64,64,64,64,0.46,0,20.3,86,0
81432039050,12/30/2021 10:51,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.52,0,25.7,37,0
81432039050,12/30/2021 10:36,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.51,0,25.5,37,0
81432039053,12/30/2021 10:36,-78.93799635,36.00350901,7,7,,7,7,,56,65,66,66,66,0.47,0,20.2,86,0
81432039053,12/30/2021 10:21,-78.93799635,36.00350901,7,7,,7,7,,57,66,66,66,66,0.46,0,20.2,85,0
81432039050,12/30/2021 10:21,-78.93806341,36.00346491,4,4,,4,4,,32,37,37,37,37,0.53,0,25.1,38,0
81432039050,12/30/2021 10:06,-78.93806341,36.00346491,4,4,,4,4,,31,37,37,37,37,0.51,0,24.6,39,0
81432039053,12/30/2021 10:06,-78.93799635,36.00350901,7,7,,7,7,,56,65,65,65,65,0.46,0,20.2,85,0
81432039053,12/30/2021 09:51,-78.93799635,36.00350901,7,7,,7,7,,56,65,65,65,65,0.47,0,20.2,86,0
81432039050,12/30/2021 09:51,-78.93806341,36.00346491,4,4,,4,4,,32,37,37,37,37,0.51,0,23.9,40,0
81432039053,12/30/2021 09:36,-78.93799635,36.00350901,7,7,,7,7,,56,65,65,65,65,0.46,0,20.2,85,0
81432039050,12/30/2021 09:36,-78.93806341,36.00346491,4,4,,4,4,,33,39,39,39,39,0.51,0,23.4,40,0
81432039053,12/30/2021 09:21,-78.93799635,36.00350901,8,8,,8,8,,62,72,72,72,72,0.45,0,20.2,85,0
81432039050,12/30/2021 09:21,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.52,0,23.2,40,0
81432039053,12/30/2021 09:06,-78.93799635,36.00350901,8,8,,8,8,,63,73,73,73,73,0.45,0,20.3,85,0
81432039050,12/30/2021 09:06,-78.93806341,36.00346491,5,5,,5,5,,39,46,46,46,46,0.53,0,23.3,40,0
81432039053,12/30/2021 08:51,-78.93799635,36.00350901,8,8,,8,8,,64,75,75,75,75,0.47,0,20.4,85,0
81432039050,12/30/2021 08:51,-78.93806341,36.00346491,5,5,,5,5,,40,47,47,47,47,0.53,0,23.3,40,0
81432039050,12/30/2021 08:36,-78.93806341,36.00346491,5,5,,5,5,,40,46,46,46,46,0.51,0,23.3,40,0
81432039053,12/30/2021 08:36,-78.93799635,36.00350901,8,8,,8,8,,63,74,74,74,74,0.46,0,20.4,85,0
81432039050,12/30/2021 08:21,-78.93806341,36.00346491,5,5,,5,5,,40,47,47,47,47,0.51,0,23.3,40,0
81432039053,12/30/2021 08:21,-78.93799635,36.00350901,8,8,,8,8,,63,73,74,74,74,0.45,0,20.4,85,0
81432039050,12/30/2021 08:06,-78.93806341,36.00346491,5,5,,5,5,,41,47,48,48,48,0.54,0,23.3,40,0
81432039053,12/30/2021 08:06,-78.93799635,36.00350901,8,8,,8,8,,65,75,75,75,75,0.46,0,20.3,85,0
81432039050,12/30/2021 07:51,-78.93806341,36.00346491,5,6,,6,6,,43,50,51,51,51,0.51,0,23.4,40,0
81432039053,12/30/2021 07:51,-78.93799635,36.00350901,9,9,,9,9,,68,80,80,80,80,0.46,0,20.3,85,0
81432039053,12/30/2021 07:36,-78.93799635,36.00350901,9,9,,9,9,,69,80,80,80,80,0.47,0,20.3,85,0
81432039050,12/30/2021 07:36,-78.93806341,36.00346491,5,6,,6,6,,43,50,51,51,51,0.53,0,23.4,40,0
81432039050,12/30/2021 07:21,-78.93806341,36.00346491,6,6,,6,6,,45,53,53,53,53,0.52,0,23.5,40,0
81432039053,12/30/2021 07:21,-78.93799635,36.00350901,9,9,,9,9,,72,84,84,84,84,0.46,0,20.4,85,0
81432039053,12/30/2021 07:06,-78.93799635,36.00350901,9,10,,10,10,,73,85,85,85,85,0.47,0,20.4,85,0
81432039050,12/30/2021 07:06,-78.93806341,36.00346491,6,6,,6,6,,45,52,52,52,52,0.52,0,23.5,40,0
81432039053,12/30/2021 06:51,-78.93799635,36.00350901,9,9,,9,9,,72,83,84,84,84,0.47,0,20.4,85,0
81432039050,12/30/2021 06:51,-78.93806341,36.00346491,6,6,,6,6,,44,52,52,52,52,0.52,0,23.5,40,0
81432039050,12/30/2021 06:36,-78.93806341,36.00346491,6,6,,6,6,,45,53,53,53,53,0.53,0,23.6,40,0
81432039053,12/30/2021 06:36,-78.93799635,36.00350901,9,9,,9,9,,71,82,82,82,82,0.46,0,20.4,85,0
81432039053,12/30/2021 06:21,-78.93799635,36.00350901,9,10,,10,10,,73,85,86,86,86,0.47,0,20.4,84,0
81432039050,12/30/2021 06:21,-78.93806341,36.00346491,6,6,,6,6,,46,53,53,53,53,0.53,0,23.6,40,0
81432039053,12/30/2021 06:06,-78.93799635,36.00350901,9,10,,10,10,,73,85,85,85,85,0.46,0,20.5,84,0
81432039050,12/30/2021 06:06,-78.93806341,36.00346491,6,6,,6,6,,46,53,54,54,54,0.53,0,23.7,40,0
81432039053,12/30/2021 05:51,-78.93799635,36.00350901,9,10,,10,10,,74,86,87,87,87,0.47,0,20.6,84,0
81432039050,12/30/2021 05:51,-78.93806341,36.00346491,6,6,,6,6,,47,54,54,54,54,0.53,0,23.8,39,0
81432039050,12/30/2021 05:36,-78.93806341,36.00346491,6,6,,6,6,,47,54,54,54,54,0.53,0,23.7,39,0
81432039053,12/30/2021 05:36,-78.93799635,36.00350901,9,10,,10,10,,75,87,87,87,87,0.46,0,20.8,83,0
81432039050,12/30/2021 05:21,-78.93806341,36.00346491,6,6,,6,6,,46,54,54,54,54,0.53,0,23.8,39,0
81432039053,12/30/2021 05:21,-78.93799635,36.00350901,9,10,,10,10,,74,86,86,86,86,0.46,0,20.9,83,0
81432039050,12/30/2021 05:06,-78.93806341,36.00346491,6,6,,6,6,,46,53,54,54,54,0.53,0,23.9,39,0
81432039053,12/30/2021 05:06,-78.93799635,36.00350901,9,9,,9,9,,71,83,83,83,83,0.46,0,21.0,82,0
81432039053,12/30/2021 04:51,-78.93799635,36.00350901,9,10,,10,10,,72,84,84,84,84,0.46,0,21.0,83,0
81432039050,12/30/2021 04:51,-78.93806341,36.00346491,6,6,,6,6,,47,55,55,55,55,0.53,0,24.0,39,0
81432039053,12/30/2021 04:36,-78.93799635,36.00350901,9,10,,10,10,,73,84,85,85,85,0.45,0,20.9,83,0
81432039050,12/30/2021 04:36,-78.93806341,36.00346491,6,6,,6,6,,46,53,54,54,54,0.53,0,24.1,39,0
81432039053,12/30/2021 04:21,-78.93799635,36.00350901,9,10,,10,10,,74,86,86,87,87,0.47,0,20.8,84,0
81432039050,12/30/2021 04:21,-78.93806341,36.00346491,6,6,,6,6,,45,52,53,53,53,0.53,0,24.3,38,0
81432039053,12/30/2021 04:06,-78.93799635,36.00350901,10,10,,10,10,,77,89,89,89,89,0.47,0,20.6,85,0
81432039050,12/30/2021 04:06,-78.93806341,36.00346491,6,6,,6,6,,46,53,53,53,53,0.54,0,24.5,38,0
81432039050,12/30/2021 03:51,-78.93806341,36.00346491,6,6,,6,6,,44,52,52,52,52,0.53,0,24.6,38,0
81432039053,12/30/2021 03:51,-78.93799635,36.00350901,9,10,,10,10,,76,88,89,89,89,0.46,0,20.2,85,0
81432039053,12/30/2021 03:36,-78.93799635,36.00350901,9,9,,9,9,,72,83,84,84,84,0.47,0,20.3,82,0
81432039050,12/30/2021 03:36,-78.93806341,36.00346491,6,6,,6,6,,44,51,51,51,51,0.52,0,24.6,38,0
81432039050,12/30/2021 03:21,-78.93806341,36.00346491,5,6,,6,6,,43,50,50,50,50,0.52,0,24.5,38,0
81432039053,12/30/2021 03:21,-78.93799635,36.00350901,9,9,,9,9,,71,82,83,83,83,0.45,0,20.7,83,0
81432039050,12/30/2021 03:06,-78.93806341,36.00346491,5,6,,6,6,,42,49,49,49,49,0.52,0,24.5,38,0
81432039053,12/30/2021 03:06,-78.93799635,36.00350901,9,9,,9,9,,71,83,83,83,83,0.46,0,20.8,83,0
81432039053,12/30/2021 02:51,-78.93799635,36.00350901,9,9,,9,9,,68,79,80,80,80,0.46,0,21.0,83,0
81432039050,12/30/2021 02:51,-78.93806341,36.00346491,5,6,,6,6,,41,48,48,48,48,0.53,0,24.6,38,0
81432039050,12/30/2021 02:36,-78.93806341,36.00346491,5,6,,6,6,,41,48,48,48,48,0.55,0,24.6,38,0
81432039053,12/30/2021 02:36,-78.93799635,36.00350901,8,9,,9,9,,67,78,78,78,78,0.45,0,21.0,83,0
81432039053,12/30/2021 02:21,-78.93799635,36.00350901,8,9,,9,9,,66,77,77,78,78,0.46,0,21.1,83,0
81432039050,12/30/2021 02:21,-78.93806341,36.00346491,5,5,,5,5,,39,46,46,46,46,0.52,0,24.6,38,0
81432039053,12/30/2021 02:06,-78.93799635,36.00350901,8,8,,8,8,,63,73,74,74,74,0.46,0,21.1,83,0
81432039050,12/30/2021 02:06,-78.93806341,36.00346491,5,5,,5,5,,37,44,44,44,44,0.53,0,24.6,38,0
81432039053,12/30/2021 01:51,-78.93799635,36.00350901,8,8,,8,8,,64,74,74,74,74,0.46,0,21.1,83,0
81432039050,12/30/2021 01:51,-78.93806341,36.00346491,5,5,,5,5,,36,42,42,42,42,0.52,0,24.7,38,0
81432039050,12/30/2021 01:36,-78.93806341,36.00346491,4,4,,4,4,,32,37,38,38,38,0.52,0,24.7,38,0
81432039053,12/30/2021 01:36,-78.93799635,36.00350901,7,8,,8,8,,57,67,67,67,67,0.45,0,21.1,83,0
81432039053,12/30/2021 01:21,-78.93799635,36.00350901,7,7,,7,7,,53,61,61,61,61,0.46,0,21.2,82,0
81432039050,12/30/2021 01:21,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.51,0,24.7,38,0
81432039053,12/30/2021 01:06,-78.93799635,36.00350901,6,6,,6,6,,46,54,54,54,54,0.47,0,21.3,82,0
81432039050,12/30/2021 01:06,-78.93806341,36.00346491,3,4,,4,4,,27,32,32,32,32,0.53,0,24.7,38,0
81432039053,12/30/2021 00:51,-78.93799635,36.00350901,5,6,,6,6,,42,48,49,49,49,0.46,0,21.4,80,0
81432039050,12/30/2021 00:51,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.51,0,24.5,38,0
81432039053,12/30/2021 00:36,-78.93799635,36.00350901,5,5,,5,5,,39,45,45,45,45,0.45,0,21.6,79,0
81432039050,12/30/2021 00:36,-78.93806341,36.00346491,3,3,,3,3,,25,28,29,29,29,0.51,0,24.6,38,0
81432039053,12/30/2021 00:21,-78.93799635,36.00350901,4,5,,5,5,,34,40,40,40,40,0.45,0,22.1,76,0
81432039050,12/30/2021 00:21,-78.93806341,36.00346491,3,3,,3,3,,24,27,28,28,28,0.51,0,24.7,38,0
81432039050,12/30/2021 00:06,-78.93806341,36.00346491,3,3,,3,3,,23,26,27,27,27,0.51,0,24.6,38,0
81432039053,12/30/2021 00:06,-78.93799635,36.00350901,4,4,,4,4,,32,37,37,37,37,0.45,0,22.8,73,0
81432039053,12/29/2021 23:51,-78.93799635,36.00350901,4,4,,4,4,,30,35,35,35,35,0.43,0,23.3,70,0
81432039050,12/29/2021 23:51,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.53,0,24.9,38,0
81432039053,12/29/2021 23:36,-78.93799635,36.00350901,4,4,,4,4,,28,33,33,33,33,0.44,0,23.4,70,0
81432039050,12/29/2021 23:36,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.54,0,24.7,38,0
81432039053,12/29/2021 23:21,-78.93799635,36.00350901,4,4,,4,4,,28,33,33,33,33,0.46,0,23.4,70,0
81432039050,12/29/2021 23:21,-78.93806341,36.00346491,3,3,,3,3,,23,26,26,26,26,0.51,0,24.7,38,0
81432039053,12/29/2021 23:06,-78.93799635,36.00350901,4,4,,4,4,,28,32,32,32,32,0.45,0,23.5,69,0
81432039050,12/29/2021 23:06,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.51,0,24.6,38,0
81432039053,12/29/2021 22:51,-78.93799635,36.00350901,3,4,,4,4,,26,30,30,30,30,0.45,0,23.8,68,0
81432039050,12/29/2021 22:51,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.51,0,24.5,38,0
81432039050,12/29/2021 22:36,-78.93806341,36.00346491,3,3,,3,3,,24,28,29,29,29,0.52,0,24.5,38,0
81432039053,12/29/2021 22:36,-78.93799635,36.00350901,3,3,,3,3,,26,30,30,30,30,0.45,0,24.0,66,0
81432039053,12/29/2021 22:21,-78.93799635,36.00350901,4,4,,4,4,,32,37,37,37,37,0.44,0,24.3,64,0
81432039050,12/29/2021 22:21,-78.93806341,36.00346491,4,4,,4,4,,29,33,33,33,33,0.52,0,24.5,39,0
81432039050,12/29/2021 22:06,-78.93806341,36.00346491,3,4,,4,4,,27,32,32,32,32,0.5,0,24.6,38,0
81432039053,12/29/2021 22:06,-78.93799635,36.00350901,4,5,,5,5,,34,39,39,40,40,0.43,0,24.6,62,0
81432039053,12/29/2021 21:51,-78.93799635,36.00350901,4,5,,5,5,,33,38,38,38,38,0.44,0,24.7,62,0
81432039050,12/29/2021 21:51,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.51,0,24.7,38,0
81432039053,12/29/2021 21:36,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.45,0,24.8,62,0
81432039050,12/29/2021 21:36,-78.93806341,36.00346491,3,4,,4,4,,26,30,31,31,31,0.52,0,24.8,37,0
81432039050,12/29/2021 21:21,-78.93806341,36.00346491,3,3,,3,3,,25,30,30,30,30,0.52,0,25.0,37,0
81432039053,12/29/2021 21:21,-78.93799635,36.00350901,4,4,,4,4,,30,34,35,35,35,0.45,0,24.9,61,0
